date,time,planet1,planet2,aspect,aspect_abbrev,angle,planet1_lon,planet2_lon,description
2031.01.02,00:00,Neptune,Pluto,Sextile,Sext,60.9866,12.4947,311.5082,Neptune-Pluto Sext
2031.01.03,00:00,Jupiter,Pluto,Sextile,Sext,60.4419,251.0706,311.5125,Jupiter-Pluto Sext
2031.01.03,00:00,Neptune,Pluto,Sextile,Sext,60.9883,12.5009,311.5125,Neptune-Pluto Sext
2031.01.04,00:00,Jupiter,Pluto,Sextile,Sext,60.3672,251.1496,311.5169,Jupiter-Pluto Sext
2031.01.04,00:00,Neptune,Pluto,Sextile,Sext,60.9901,12.5070,311.5169,Neptune-Pluto Sext
2031.01.05,00:00,Jupiter,Pluto,Sextile,Sext,60.2925,251.2287,311.5212,Jupiter-Pluto Sext
2031.01.05,00:00,Neptune,Pluto,Sextile,Sext,60.9918,12.5131,311.5212,Neptune-Pluto Sext
2031.01.06,00:00,Jupiter,Pluto,Sextile,Sext,60.2178,251.3077,311.5256,Jupiter-Pluto Sext
2031.01.06,00:00,Neptune,Pluto,Sextile,Sext,60.9936,12.5192,311.5256,Neptune-Pluto Sext
2031.01.07,00:00,Jupiter,Pluto,Sextile,Sext,60.1432,251.3868,311.5299,Jupiter-Pluto Sext
2031.01.07,00:00,Neptune,Pluto,Sextile,Sext,60.9953,12.5253,311.5299,Neptune-Pluto Sext
2031.01.08,00:00,Jupiter,Pluto,Sextile,Sext,60.0685,251.4658,311.5343,Jupiter-Pluto Sext
2031.01.08,00:00,Neptune,Pluto,Sextile,Sext,60.9971,12.5314,311.5343,Neptune-Pluto Sext
2031.01.09,00:00,Jupiter,Neptune,Trine,Trine,120.9926,251.5449,12.5375,Jupiter-Neptune Trine
2031.01.09,00:00,Jupiter,Pluto,Sextile,Sext,59.9937,251.5449,311.5386,Jupiter-Pluto Sext
2031.01.09,00:00,Neptune,Pluto,Sextile,Sext,60.9989,12.5375,311.5386,Neptune-Pluto Sext
2031.01.10,00:00,Jupiter,Neptune,Trine,Trine,120.9196,251.6240,12.5436,Jupiter-Neptune Trine
2031.01.10,00:00,Jupiter,Pluto,Sextile,Sext,59.9190,251.6240,311.5430,Jupiter-Pluto Sext
2031.01.11,00:00,Jupiter,Neptune,Trine,Trine,120.8466,251.7030,12.5497,Jupiter-Neptune Trine
2031.01.11,00:00,Jupiter,Pluto,Sextile,Sext,59.8443,251.7030,311.5473,Jupiter-Pluto Sext
2031.01.12,00:00,Jupiter,Neptune,Trine,Trine,120.7737,251.7821,12.5558,Jupiter-Neptune Trine
2031.01.12,00:00,Jupiter,Pluto,Sextile,Sext,59.7696,251.7821,311.5517,Jupiter-Pluto Sext
2031.01.13,00:00,Jupiter,Neptune,Trine,Trine,120.7007,251.8612,12.5619,Jupiter-Neptune Trine
2031.01.13,00:00,Jupiter,Pluto,Sextile,Sext,59.6948,251.8612,311.5560,Jupiter-Pluto Sext
2031.01.14,00:00,Jupiter,Neptune,Trine,Trine,120.6277,251.9403,12.5680,Jupiter-Neptune Trine
2031.01.14,00:00,Jupiter,Pluto,Sextile,Sext,59.6200,251.9403,311.5604,Jupiter-Pluto Sext
2031.01.15,00:00,Jupiter,Neptune,Trine,Trine,120.5547,252.0194,12.5741,Jupiter-Neptune Trine
2031.01.15,00:00,Jupiter,Pluto,Sextile,Sext,59.5453,252.0194,311.5647,Jupiter-Pluto Sext
2031.01.16,00:00,Jupiter,Neptune,Trine,Trine,120.4816,252.0986,12.5802,Jupiter-Neptune Trine
2031.01.16,00:00,Jupiter,Pluto,Sextile,Sext,59.4705,252.0986,311.5691,Jupiter-Pluto Sext
2031.01.17,00:00,Jupiter,Neptune,Trine,Trine,120.4086,252.1777,12.5863,Jupiter-Neptune Trine
2031.01.17,00:00,Jupiter,Pluto,Sextile,Sext,59.3957,252.1777,311.5734,Jupiter-Pluto Sext
2031.01.18,00:00,Jupiter,Neptune,Trine,Trine,120.3356,252.2569,12.5924,Jupiter-Neptune Trine
2031.01.18,00:00,Jupiter,Pluto,Sextile,Sext,59.3209,252.2569,311.5778,Jupiter-Pluto Sext
2031.01.19,00:00,Jupiter,Neptune,Trine,Trine,120.2625,252.3360,12.5985,Jupiter-Neptune Trine
2031.01.19,00:00,Jupiter,Pluto,Sextile,Sext,59.2461,252.3360,311.5821,Jupiter-Pluto Sext
2031.01.20,00:00,Jupiter,Neptune,Trine,Trine,120.1894,252.4152,12.6046,Jupiter-Neptune Trine
2031.01.20,00:00,Jupiter,Pluto,Sextile,Sext,59.1713,252.4152,311.5865,Jupiter-Pluto Sext
2031.01.21,00:00,Jupiter,Neptune,Trine,Trine,120.1164,252.4944,12.6107,Jupiter-Neptune Trine
2031.01.21,00:00,Jupiter,Pluto,Sextile,Sext,59.0965,252.4944,311.5908,Jupiter-Pluto Sext
2031.01.22,00:00,Jupiter,Neptune,Trine,Trine,120.0433,252.5735,12.6168,Jupiter-Neptune Trine
2031.01.22,00:00,Jupiter,Pluto,Sextile,Sext,59.0216,252.5735,311.5952,Jupiter-Pluto Sext
2031.01.23,00:00,Jupiter,Neptune,Trine,Trine,119.9702,252.6527,12.6229,Jupiter-Neptune Trine
2031.01.24,00:00,Jupiter,Neptune,Trine,Trine,119.8971,252.7319,12.6291,Jupiter-Neptune Trine
2031.01.25,00:00,Jupiter,Neptune,Trine,Trine,119.8240,252.8111,12.6352,Jupiter-Neptune Trine
2031.01.26,00:00,Jupiter,Neptune,Trine,Trine,119.7509,252.8903,12.6413,Jupiter-Neptune Trine
2031.01.27,00:00,Jupiter,Neptune,Trine,Trine,119.6778,252.9696,12.6474,Jupiter-Neptune Trine
2031.01.28,00:00,Jupiter,Neptune,Trine,Trine,119.6046,253.0488,12.6535,Jupiter-Neptune Trine
2031.01.29,00:00,Jupiter,Neptune,Trine,Trine,119.5315,253.1281,12.6596,Jupiter-Neptune Trine
2031.01.30,00:00,Jupiter,Neptune,Trine,Trine,119.4584,253.2073,12.6657,Jupiter-Neptune Trine
2031.01.31,00:00,Jupiter,Neptune,Trine,Trine,119.3852,253.2866,12.6718,Jupiter-Neptune Trine
2031.02.01,00:00,Jupiter,Neptune,Trine,Trine,119.3120,253.3659,12.6779,Jupiter-Neptune Trine
2031.02.02,00:00,Jupiter,Neptune,Trine,Trine,119.2388,253.4452,12.6840,Jupiter-Neptune Trine
2031.02.03,00:00,Jupiter,Neptune,Trine,Trine,119.1657,253.5244,12.6901,Jupiter-Neptune Trine
2031.02.04,00:00,Jupiter,Neptune,Trine,Trine,119.0925,253.6037,12.6962,Jupiter-Neptune Trine
2031.02.05,00:00,Jupiter,Neptune,Trine,Trine,119.0193,253.6831,12.7023,Jupiter-Neptune Trine
2031.04.27,00:00,Saturn,Pluto,Trine,Trine,119.0003,71.0080,312.0077,Saturn-Pluto Trine
2031.04.28,00:00,Saturn,Pluto,Trine,Trine,119.0331,71.0452,312.0121,Saturn-Pluto Trine
2031.04.29,00:00,Saturn,Pluto,Trine,Trine,119.0659,71.0823,312.0164,Saturn-Pluto Trine
2031.04.30,00:00,Saturn,Pluto,Trine,Trine,119.0987,71.1194,312.0207,Saturn-Pluto Trine
2031.05.01,00:00,Saturn,Pluto,Trine,Trine,119.1315,71.1565,312.0251,Saturn-Pluto Trine
2031.05.02,00:00,Saturn,Pluto,Trine,Trine,119.1643,71.1937,312.0294,Saturn-Pluto Trine
2031.05.03,00:00,Saturn,Pluto,Trine,Trine,119.1971,71.2308,312.0337,Saturn-Pluto Trine
2031.05.04,00:00,Saturn,Pluto,Trine,Trine,119.2298,71.2679,312.0381,Saturn-Pluto Trine
2031.05.05,00:00,Saturn,Pluto,Trine,Trine,119.2626,71.3050,312.0424,Saturn-Pluto Trine
2031.05.06,00:00,Saturn,Pluto,Trine,Trine,119.2954,71.3422,312.0467,Saturn-Pluto Trine
2031.05.07,00:00,Saturn,Pluto,Trine,Trine,119.3282,71.3793,312.0511,Saturn-Pluto Trine
2031.05.08,00:00,Saturn,Pluto,Trine,Trine,119.3610,71.4164,312.0554,Saturn-Pluto Trine
2031.05.09,00:00,Saturn,Pluto,Trine,Trine,119.3938,71.4536,312.0597,Saturn-Pluto Trine
2031.05.10,00:00,Saturn,Pluto,Trine,Trine,119.4266,71.4907,312.0641,Saturn-Pluto Trine
2031.05.11,00:00,Saturn,Pluto,Trine,Trine,119.4594,71.5278,312.0684,Saturn-Pluto Trine
2031.05.12,00:00,Saturn,Pluto,Trine,Trine,119.4922,71.5650,312.0727,Saturn-Pluto Trine
2031.05.13,00:00,Saturn,Pluto,Trine,Trine,119.5250,71.6021,312.0771,Saturn-Pluto Trine
2031.05.14,00:00,Saturn,Pluto,Trine,Trine,119.5578,71.6392,312.0814,Saturn-Pluto Trine
2031.05.15,00:00,Saturn,Pluto,Trine,Trine,119.5906,71.6764,312.0857,Saturn-Pluto Trine
2031.05.16,00:00,Saturn,Pluto,Trine,Trine,119.6234,71.7135,312.0901,Saturn-Pluto Trine
2031.05.17,00:00,Jupiter,Uranus,Opposition,Opp,179.0607,261.7426,82.6819,Jupiter-Uranus Opp
2031.05.17,00:00,Saturn,Pluto,Trine,Trine,119.6563,71.7507,312.0944,Saturn-Pluto Trine
2031.05.18,00:00,Jupiter,Uranus,Opposition,Opp,179.1291,261.8229,82.6938,Jupiter-Uranus Opp
2031.05.18,00:00,Saturn,Pluto,Trine,Trine,119.6890,71.7878,312.0987,Saturn-Pluto Trine
2031.05.19,00:00,Jupiter,Uranus,Opposition,Opp,179.1976,261.9032,82.7056,Jupiter-Uranus Opp
2031.05.19,00:00,Saturn,Pluto,Trine,Trine,119.7218,71.8249,312.1031,Saturn-Pluto Trine
2031.05.20,00:00,Jupiter,Uranus,Opposition,Opp,179.2661,261.9835,82.7174,Jupiter-Uranus Opp
2031.05.20,00:00,Saturn,Pluto,Trine,Trine,119.7547,71.8621,312.1074,Saturn-Pluto Trine
2031.05.21,00:00,Jupiter,Uranus,Opposition,Opp,179.3346,262.0639,82.7292,Jupiter-Uranus Opp
2031.05.21,00:00,Saturn,Pluto,Trine,Trine,119.7875,71.8992,312.1118,Saturn-Pluto Trine
2031.05.22,00:00,Jupiter,Uranus,Opposition,Opp,179.4032,262.1442,82.7410,Jupiter-Uranus Opp
2031.05.22,00:00,Saturn,Pluto,Trine,Trine,119.8203,71.9364,312.1161,Saturn-Pluto Trine
2031.05.23,00:00,Jupiter,Uranus,Opposition,Opp,179.4717,262.2246,82.7529,Jupiter-Uranus Opp
2031.05.23,00:00,Saturn,Pluto,Trine,Trine,119.8531,71.9735,312.1204,Saturn-Pluto Trine
2031.05.24,00:00,Jupiter,Uranus,Opposition,Opp,179.5403,262.3049,82.7647,Jupiter-Uranus Opp
2031.05.24,00:00,Saturn,Pluto,Trine,Trine,119.8859,72.0107,312.1248,Saturn-Pluto Trine
2031.05.25,00:00,Jupiter,Uranus,Opposition,Opp,179.6088,262.3853,82.7765,Jupiter-Uranus Opp
2031.05.25,00:00,Saturn,Pluto,Trine,Trine,119.9187,72.0478,312.1291,Saturn-Pluto Trine
2031.05.26,00:00,Jupiter,Uranus,Opposition,Opp,179.6774,262.4657,82.7883,Jupiter-Uranus Opp
2031.05.26,00:00,Saturn,Pluto,Trine,Trine,119.9515,72.0849,312.1334,Saturn-Pluto Trine
2031.05.27,00:00,Jupiter,Uranus,Opposition,Opp,179.7460,262.5461,82.8001,Jupiter-Uranus Opp
2031.05.27,00:00,Saturn,Pluto,Trine,Trine,119.9844,72.1221,312.1377,Saturn-Pluto Trine
2031.05.28,00:00,Jupiter,Uranus,Opposition,Opp,179.8145,262.6265,82.8119,Jupiter-Uranus Opp
2031.05.28,00:00,Saturn,Pluto,Trine,Trine,120.0172,72.1592,312.1421,Saturn-Pluto Trine
2031.05.29,00:00,Jupiter,Uranus,Opposition,Opp,179.8831,262.7069,82.8238,Jupiter-Uranus Opp
2031.05.29,00:00,Saturn,Pluto,Trine,Trine,120.0500,72.1964,312.1464,Saturn-Pluto Trine
2031.05.30,00:00,Jupiter,Uranus,Opposition,Opp,179.9517,262.7873,82.8356,Jupiter-Uranus Opp
2031.05.30,00:00,Saturn,Pluto,Trine,Trine,120.0828,72.2335,312.1507,Saturn-Pluto Trine
2031.05.31,00:00,Jupiter,Uranus,Opposition,Opp,179.9797,262.8677,82.8474,Jupiter-Uranus Opp
2031.05.31,00:00,Saturn,Pluto,Trine,Trine,120.1156,72.2707,312.1551,Saturn-Pluto Trine
2031.06.01,00:00,Jupiter,Uranus,Opposition,Opp,179.9110,262.9482,82.8592,Jupiter-Uranus Opp
2031.06.01,00:00,Saturn,Pluto,Trine,Trine,120.1484,72.3078,312.1594,Saturn-Pluto Trine
2031.06.02,00:00,Jupiter,Uranus,Opposition,Opp,179.8424,263.0286,82.8710,Jupiter-Uranus Opp
2031.06.02,00:00,Saturn,Pluto,Trine,Trine,120.1813,72.3450,312.1637,Saturn-Pluto Trine
2031.06.03,00:00,Jupiter,Uranus,Opposition,Opp,179.7738,263.1091,82.8829,Jupiter-Uranus Opp
2031.06.03,00:00,Saturn,Pluto,Trine,Trine,120.2141,72.3822,312.1681,Saturn-Pluto Trine
2031.06.04,00:00,Jupiter,Uranus,Opposition,Opp,179.7051,263.1896,82.8947,Jupiter-Uranus Opp
2031.06.04,00:00,Saturn,Pluto,Trine,Trine,120.2469,72.4193,312.1724,Saturn-Pluto Trine
2031.06.05,00:00,Jupiter,Uranus,Opposition,Opp,179.6364,263.2701,82.9065,Jupiter-Uranus Opp
2031.06.05,00:00,Saturn,Neptune,Sextile,Sext,59.0214,72.4565,13.4351,Saturn-Neptune Sext
2031.06.05,00:00,Saturn,Pluto,Trine,Trine,120.2797,72.4565,312.1767,Saturn-Pluto Trine
2031.06.06,00:00,Jupiter,Uranus,Opposition,Opp,179.5678,263.3505,82.9183,Jupiter-Uranus Opp
2031.06.06,00:00,Saturn,Neptune,Sextile,Sext,59.0524,72.4936,13.4412,Saturn-Neptune Sext
2031.06.06,00:00,Saturn,Pluto,Trine,Trine,120.3125,72.4936,312.1811,Saturn-Pluto Trine
2031.06.07,00:00,Jupiter,Uranus,Opposition,Opp,179.4991,263.4311,82.9301,Jupiter-Uranus Opp
2031.06.07,00:00,Saturn,Neptune,Sextile,Sext,59.0835,72.5308,13.4473,Saturn-Neptune Sext
2031.06.07,00:00,Saturn,Pluto,Trine,Trine,120.3454,72.5308,312.1854,Saturn-Pluto Trine
2031.06.08,00:00,Jupiter,Uranus,Opposition,Opp,179.4304,263.5116,82.9420,Jupiter-Uranus Opp
2031.06.08,00:00,Saturn,Neptune,Sextile,Sext,59.1145,72.5679,13.4534,Saturn-Neptune Sext
2031.06.08,00:00,Saturn,Pluto,Trine,Trine,120.3782,72.5679,312.1897,Saturn-Pluto Trine
2031.06.09,00:00,Jupiter,Uranus,Opposition,Opp,179.3617,263.5921,82.9538,Jupiter-Uranus Opp
2031.06.09,00:00,Saturn,Neptune,Sextile,Sext,59.1456,72.6051,13.4595,Saturn-Neptune Sext
2031.06.09,00:00,Saturn,Pluto,Trine,Trine,120.4110,72.6051,312.1940,Saturn-Pluto Trine
2031.06.10,00:00,Jupiter,Uranus,Opposition,Opp,179.2930,263.6726,82.9656,Jupiter-Uranus Opp
2031.06.10,00:00,Saturn,Neptune,Sextile,Sext,59.1766,72.6422,13.4656,Saturn-Neptune Sext
2031.06.10,00:00,Saturn,Pluto,Trine,Trine,120.4439,72.6422,312.1984,Saturn-Pluto Trine
2031.06.11,00:00,Jupiter,Uranus,Opposition,Opp,179.2243,263.7532,82.9774,Jupiter-Uranus Opp
2031.06.11,00:00,Saturn,Neptune,Sextile,Sext,59.2077,72.6794,13.4717,Saturn-Neptune Sext
2031.06.11,00:00,Saturn,Pluto,Trine,Trine,120.4767,72.6794,312.2027,Saturn-Pluto Trine
2031.06.12,00:00,Jupiter,Uranus,Opposition,Opp,179.1555,263.8337,82.9892,Jupiter-Uranus Opp
2031.06.12,00:00,Saturn,Neptune,Sextile,Sext,59.2387,72.7166,13.4778,Saturn-Neptune Sext
2031.06.12,00:00,Saturn,Pluto,Trine,Trine,120.5095,72.7166,312.2070,Saturn-Pluto Trine
2031.06.13,00:00,Jupiter,Uranus,Opposition,Opp,179.0868,263.9143,83.0011,Jupiter-Uranus Opp
2031.06.13,00:00,Saturn,Neptune,Sextile,Sext,59.2698,72.7537,13.4839,Saturn-Neptune Sext
2031.06.13,00:00,Saturn,Pluto,Trine,Trine,120.5424,72.7537,312.2114,Saturn-Pluto Trine
2031.06.14,00:00,Jupiter,Uranus,Opposition,Opp,179.0180,263.9949,83.0129,Jupiter-Uranus Opp
2031.06.14,00:00,Saturn,Neptune,Sextile,Sext,59.3009,72.7909,13.4900,Saturn-Neptune Sext
2031.06.14,00:00,Saturn,Pluto,Trine,Trine,120.5752,72.7909,312.2157,Saturn-Pluto Trine
2031.06.15,00:00,Saturn,Neptune,Sextile,Sext,59.3319,72.8281,13.4961,Saturn-Neptune Sext
2031.06.15,00:00,Saturn,Pluto,Trine,Trine,120.6080,72.8281,312.2200,Saturn-Pluto Trine
2031.06.16,00:00,Saturn,Neptune,Sextile,Sext,59.3630,72.8652,13.5023,Saturn-Neptune Sext
2031.06.16,00:00,Saturn,Pluto,Trine,Trine,120.6409,72.8652,312.2244,Saturn-Pluto Trine
2031.06.17,00:00,Saturn,Neptune,Sextile,Sext,59.3940,72.9024,13.5084,Saturn-Neptune Sext
2031.06.17,00:00,Saturn,Pluto,Trine,Trine,120.6737,72.9024,312.2287,Saturn-Pluto Trine
2031.06.18,00:00,Saturn,Neptune,Sextile,Sext,59.4251,72.9396,13.5145,Saturn-Neptune Sext
2031.06.18,00:00,Saturn,Pluto,Trine,Trine,120.7065,72.9396,312.2330,Saturn-Pluto Trine
2031.06.19,00:00,Saturn,Neptune,Sextile,Sext,59.4561,72.9767,13.5206,Saturn-Neptune Sext
2031.06.19,00:00,Saturn,Pluto,Trine,Trine,120.7394,72.9767,312.2373,Saturn-Pluto Trine
2031.06.20,00:00,Saturn,Neptune,Sextile,Sext,59.4872,73.0139,13.5267,Saturn-Neptune Sext
2031.06.20,00:00,Saturn,Pluto,Trine,Trine,120.7722,73.0139,312.2417,Saturn-Pluto Trine
2031.06.21,00:00,Saturn,Neptune,Sextile,Sext,59.5183,73.0511,13.5328,Saturn-Neptune Sext
2031.06.21,00:00,Saturn,Pluto,Trine,Trine,120.8051,73.0511,312.2460,Saturn-Pluto Trine
2031.06.22,00:00,Saturn,Neptune,Sextile,Sext,59.5493,73.0882,13.5389,Saturn-Neptune Sext
2031.06.22,00:00,Saturn,Pluto,Trine,Trine,120.8379,73.0882,312.2503,Saturn-Pluto Trine
2031.06.23,00:00,Saturn,Neptune,Sextile,Sext,59.5804,73.1254,13.5450,Saturn-Neptune Sext
2031.06.23,00:00,Saturn,Pluto,Trine,Trine,120.8707,73.1254,312.2547,Saturn-Pluto Trine
2031.06.24,00:00,Saturn,Neptune,Sextile,Sext,59.6115,73.1626,13.5511,Saturn-Neptune Sext
2031.06.24,00:00,Saturn,Pluto,Trine,Trine,120.9036,73.1626,312.2590,Saturn-Pluto Trine
2031.06.25,00:00,Saturn,Neptune,Sextile,Sext,59.6425,73.1997,13.5572,Saturn-Neptune Sext
2031.06.25,00:00,Saturn,Pluto,Trine,Trine,120.9364,73.1997,312.2633,Saturn-Pluto Trine
2031.06.26,00:00,Saturn,Neptune,Sextile,Sext,59.6736,73.2369,13.5633,Saturn-Neptune Sext
2031.06.26,00:00,Saturn,Pluto,Trine,Trine,120.9693,73.2369,312.2676,Saturn-Pluto Trine
2031.06.27,00:00,Saturn,Neptune,Sextile,Sext,59.7046,73.2741,13.5694,Saturn-Neptune Sext
2031.06.28,00:00,Saturn,Neptune,Sextile,Sext,59.7357,73.3113,13.5755,Saturn-Neptune Sext
2031.06.29,00:00,Saturn,Neptune,Sextile,Sext,59.7668,73.3484,13.5817,Saturn-Neptune Sext
2031.06.30,00:00,Saturn,Neptune,Sextile,Sext,59.7978,73.3856,13.5878,Saturn-Neptune Sext
2031.07.01,00:00,Saturn,Neptune,Sextile,Sext,59.8289,73.4228,13.5939,Saturn-Neptune Sext
2031.07.02,00:00,Saturn,Neptune,Sextile,Sext,59.8600,73.4600,13.6000,Saturn-Neptune Sext
2031.07.03,00:00,Saturn,Neptune,Sextile,Sext,59.8911,73.4971,13.6061,Saturn-Neptune Sext
2031.07.04,00:00,Saturn,Neptune,Sextile,Sext,59.9221,73.5343,13.6122,Saturn-Neptune Sext
2031.07.05,00:00,Saturn,Neptune,Sextile,Sext,59.9532,73.5715,13.6183,Saturn-Neptune Sext
2031.07.06,00:00,Saturn,Neptune,Sextile,Sext,59.9843,73.6087,13.6244,Saturn-Neptune Sext
2031.07.07,00:00,Saturn,Neptune,Sextile,Sext,60.0153,73.6459,13.6305,Saturn-Neptune Sext
2031.07.08,00:00,Saturn,Neptune,Sextile,Sext,60.0464,73.6830,13.6366,Saturn-Neptune Sext
2031.07.09,00:00,Saturn,Neptune,Sextile,Sext,60.0775,73.7202,13.6427,Saturn-Neptune Sext
2031.07.10,00:00,Saturn,Neptune,Sextile,Sext,60.1086,73.7574,13.6488,Saturn-Neptune Sext
2031.07.11,00:00,Saturn,Neptune,Sextile,Sext,60.1396,73.7946,13.6550,Saturn-Neptune Sext
2031.07.12,00:00,Saturn,Neptune,Sextile,Sext,60.1707,73.8318,13.6611,Saturn-Neptune Sext
2031.07.13,00:00,Saturn,Neptune,Sextile,Sext,60.2018,73.8690,13.6672,Saturn-Neptune Sext
2031.07.14,00:00,Saturn,Neptune,Sextile,Sext,60.2329,73.9062,13.6733,Saturn-Neptune Sext
2031.07.15,00:00,Saturn,Neptune,Sextile,Sext,60.2640,73.9433,13.6794,Saturn-Neptune Sext
2031.07.16,00:00,Saturn,Neptune,Sextile,Sext,60.2950,73.9805,13.6855,Saturn-Neptune Sext
2031.07.17,00:00,Saturn,Neptune,Sextile,Sext,60.3261,74.0177,13.6916,Saturn-Neptune Sext
2031.07.18,00:00,Saturn,Neptune,Sextile,Sext,60.3572,74.0549,13.6977,Saturn-Neptune Sext
2031.07.19,00:00,Saturn,Neptune,Sextile,Sext,60.3883,74.0921,13.7038,Saturn-Neptune Sext
2031.07.20,00:00,Saturn,Neptune,Sextile,Sext,60.4194,74.1293,13.7099,Saturn-Neptune Sext
2031.07.21,00:00,Saturn,Neptune,Sextile,Sext,60.4505,74.1665,13.7160,Saturn-Neptune Sext
2031.07.22,00:00,Saturn,Neptune,Sextile,Sext,60.4815,74.2037,13.7221,Saturn-Neptune Sext
2031.07.23,00:00,Saturn,Neptune,Sextile,Sext,60.5126,74.2409,13.7283,Saturn-Neptune Sext
2031.07.24,00:00,Saturn,Neptune,Sextile,Sext,60.5437,74.2781,13.7344,Saturn-Neptune Sext
2031.07.25,00:00,Saturn,Neptune,Sextile,Sext,60.5748,74.3153,13.7405,Saturn-Neptune Sext
2031.07.26,00:00,Saturn,Neptune,Sextile,Sext,60.6059,74.3525,13.7466,Saturn-Neptune Sext
2031.07.27,00:00,Saturn,Neptune,Sextile,Sext,60.6370,74.3897,13.7527,Saturn-Neptune Sext
2031.07.28,00:00,Saturn,Neptune,Sextile,Sext,60.6681,74.4269,13.7588,Saturn-Neptune Sext
2031.07.29,00:00,Saturn,Neptune,Sextile,Sext,60.6992,74.4641,13.7649,Saturn-Neptune Sext
2031.07.30,00:00,Saturn,Neptune,Sextile,Sext,60.7302,74.5013,13.7710,Saturn-Neptune Sext
2031.07.31,00:00,Saturn,Neptune,Sextile,Sext,60.7613,74.5385,13.7771,Saturn-Neptune Sext
2031.08.01,00:00,Saturn,Neptune,Sextile,Sext,60.7924,74.5757,13.7832,Saturn-Neptune Sext
2031.08.02,00:00,Saturn,Neptune,Sextile,Sext,60.8235,74.6129,13.7893,Saturn-Neptune Sext
2031.08.03,00:00,Saturn,Neptune,Sextile,Sext,60.8546,74.6501,13.7955,Saturn-Neptune Sext
2031.08.04,00:00,Saturn,Neptune,Sextile,Sext,60.8857,74.6873,13.8016,Saturn-Neptune Sext
2031.08.05,00:00,Saturn,Neptune,Sextile,Sext,60.9168,74.7245,13.8077,Saturn-Neptune Sext
2031.08.06,00:00,Saturn,Neptune,Sextile,Sext,60.9479,74.7617,13.8138,Saturn-Neptune Sext
2031.08.07,00:00,Saturn,Neptune,Sextile,Sext,60.9790,74.7989,13.8199,Saturn-Neptune Sext
2032.02.14,00:00,Jupiter,Neptune,Square,Sq,90.9234,284.0637,14.9871,Jupiter-Neptune Sq
2032.02.15,00:00,Jupiter,Neptune,Square,Sq,90.8462,284.1470,14.9932,Jupiter-Neptune Sq
2032.02.16,00:00,Jupiter,Neptune,Square,Sq,90.7690,284.2303,14.9993,Jupiter-Neptune Sq
2032.02.17,00:00,Jupiter,Neptune,Square,Sq,90.6918,284.3136,15.0054,Jupiter-Neptune Sq
2032.02.18,00:00,Jupiter,Neptune,Square,Sq,90.6146,284.3970,15.0115,Jupiter-Neptune Sq
2032.02.19,00:00,Jupiter,Neptune,Square,Sq,90.5373,284.4803,15.0177,Jupiter-Neptune Sq
2032.02.20,00:00,Jupiter,Neptune,Square,Sq,90.4601,284.5637,15.0238,Jupiter-Neptune Sq
2032.02.21,00:00,Jupiter,Neptune,Square,Sq,90.3828,284.6471,15.0299,Jupiter-Neptune Sq
2032.02.22,00:00,Jupiter,Neptune,Square,Sq,90.3055,284.7305,15.0360,Jupiter-Neptune Sq
2032.02.23,00:00,Jupiter,Neptune,Square,Sq,90.2283,284.8139,15.0421,Jupiter-Neptune Sq
2032.02.24,00:00,Jupiter,Neptune,Square,Sq,90.1510,284.8973,15.0482,Jupiter-Neptune Sq
2032.02.25,00:00,Jupiter,Neptune,Square,Sq,90.0737,284.9807,15.0543,Jupiter-Neptune Sq
2032.02.26,00:00,Jupiter,Neptune,Square,Sq,89.9963,285.0641,15.0605,Jupiter-Neptune Sq
2032.02.27,00:00,Jupiter,Neptune,Square,Sq,89.9190,285.1476,15.0666,Jupiter-Neptune Sq
2032.02.28,00:00,Jupiter,Neptune,Square,Sq,89.8417,285.2310,15.0727,Jupiter-Neptune Sq
2032.02.29,00:00,Jupiter,Neptune,Square,Sq,89.7643,285.3145,15.0788,Jupiter-Neptune Sq
2032.03.01,00:00,Jupiter,Neptune,Square,Sq,89.6869,285.3980,15.0849,Jupiter-Neptune Sq
2032.03.02,00:00,Jupiter,Neptune,Square,Sq,89.6095,285.4815,15.0910,Jupiter-Neptune Sq
2032.03.03,00:00,Jupiter,Neptune,Square,Sq,89.5322,285.5650,15.0971,Jupiter-Neptune Sq
2032.03.04,00:00,Jupiter,Neptune,Square,Sq,89.4548,285.6485,15.1032,Jupiter-Neptune Sq
2032.03.05,00:00,Jupiter,Neptune,Square,Sq,89.3774,285.7320,15.1094,Jupiter-Neptune Sq
2032.03.06,00:00,Jupiter,Neptune,Square,Sq,89.2999,285.8155,15.1155,Jupiter-Neptune Sq
2032.03.07,00:00,Jupiter,Neptune,Square,Sq,89.2225,285.8991,15.1216,Jupiter-Neptune Sq
2032.03.08,00:00,Jupiter,Neptune,Square,Sq,89.1450,285.9827,15.1277,Jupiter-Neptune Sq
2032.03.09,00:00,Jupiter,Neptune,Square,Sq,89.0676,286.0662,15.1338,Jupiter-Neptune Sq
2032.06.11,00:00,Saturn,Uranus,Conjunction,Conj,0.9958,86.3241,87.3199,Saturn-Uranus Conj
2032.06.12,00:00,Saturn,Uranus,Conjunction,Conj,0.9704,86.3614,87.3318,Saturn-Uranus Conj
2032.06.13,00:00,Saturn,Uranus,Conjunction,Conj,0.9449,86.3988,87.3437,Saturn-Uranus Conj
2032.06.14,00:00,Saturn,Uranus,Conjunction,Conj,0.9195,86.4362,87.3556,Saturn-Uranus Conj
